article_id,norm_char_count,norm_word_count,norm_paragraph_count,noun_density,verb_density,adj_density,category,compound
1040,-0.22562993116123123,-0.23323261473398935,-0.004005554303506965,0.5409836065573771,0.2185792349726776,0.09289617486338798,2,0.6249
1041,2.590151276274518,2.9213499320975957,6.15192569221875,0.43127147766323026,0.21735395189003437,0.20704467353951891,4,0.9996
1042,0.38297674477915933,0.4227662023441384,0.7097256047135663,0.5478036175710594,0.17571059431524547,0.19638242894056848,2,0.5719
1044,0.490263178037882,0.5385306994755727,0.0852108405736272,0.46335697399527187,0.11583924349881797,0.2789598108747045,4,0.542
1045,-0.6040584412010894,-0.6351926742181363,-0.628520318443446,0.5172413793103449,0.2413793103448276,0.15517241379310345,4,-0.875
1047,-0.45141910661027035,-0.4390361651898726,-0.539303923566312,0.4957983193277311,0.21008403361344538,0.13445378151260504,2,0.9779
1049,-0.7040298903739901,-0.7316630884943315,-0.8069531081977144,0.42857142857142855,0.10714285714285714,0.17857142857142858,3,0.6369
105,-0.01593372070100051,0.05296294761872325,0.6205092098364321,0.45955882352941174,0.1875,0.19117647058823528,4,-0.5423
1050,0.7979801752481276,0.9758632441943247,1.9587551329934443,0.46153846153846156,0.16994633273703041,0.15026833631484796,2,0.5908
1051,-0.24025989933287523,-0.23001693425811617,-0.3608711338120436,0.44021739130434784,0.1956521739130435,0.15217391304347827,2,0.9922
1052,-0.06128662203309692,0.014374781908245144,-0.1824383440577753,0.47307692307692306,0.15,0.16153846153846155,0,-0.9735
1053,-0.2305065872184459,-0.25895805854097476,-0.09322194918064113,0.41714285714285715,0.24,0.17142857142857143,4,-0.9896
1054,-0.41484418618116037,-0.3875852775759018,-0.8961695030748486,0.43703703703703706,0.22962962962962963,0.14074074074074075,3,0.9371
1055,-0.47336405886773636,-0.5065654551832093,-0.004005554303506965,0.5306122448979592,0.14285714285714285,0.19387755102040816,3,0.9169
1056,-0.3129220745853738,-0.3329187094860578,-0.27165473893490943,0.4868421052631579,0.17105263157894737,0.13815789473684212,2,0.9169
1057,0.30007359180651,0.2909233028333382,1.066591184222103,0.4682080924855491,0.2138728323699422,0.1531791907514451,2,0.9837
1058,-0.31536040261398113,-0.32327166805843827,0.3528600252050297,0.5096774193548387,0.23225806451612904,0.12903225806451613,4,-0.986
106,-0.18027702982913482,-0.1110367566508087,0.0852108405736272,0.4434389140271493,0.19004524886877827,0.2081447963800905,0,-0.8999
1061,-0.33584235805428275,-0.3715068751965359,-0.3608711338120436,0.5571428571428572,0.22142857142857142,0.1357142857142857,2,0.9468
1062,-0.22855592479556003,-0.23644829520986252,-0.09322194918064113,0.46703296703296704,0.19230769230769232,0.1813186813186813,0,0.8934
1063,-0.6323430463329346,-0.667349478976868,-0.539303923566312,0.4375,0.3333333333333333,0.08333333333333333,4,-0.8957
1064,0.4297926429284201,0.48707981186160193,0.8881583944678346,0.4398034398034398,0.18673218673218672,0.20884520884520885,0,-0.9747
1065,-0.5162786321712255,-0.5258595380384483,0.0852108405736272,0.42391304347826086,0.1956521739130435,0.2717391304347826,3,0.9633
1067,0.2630110057716785,0.2523351371228601,0.3528600252050297,0.49101796407185627,0.1437125748502994,0.20958083832335328,4,0.5206
1068,-0.21685195025824483,-0.226801253782243,-0.09322194918064113,0.43243243243243246,0.1891891891891892,0.21081081081081082,4,-0.7061
107,0.23716472866844077,0.24590377617111375,0.7097256047135663,0.4879518072289157,0.18373493975903615,0.1686746987951807,4,0.8741
1070,-0.0032544149522423732,-0.0017036204711207337,-0.45008752868917773,0.5098039215686274,0.19607843137254902,0.16862745098039217,2,-0.2764
1071,0.08062406923184992,0.08833543285332818,0.0852108405736272,0.4840989399293286,0.18021201413427562,0.1978798586572438,4,-0.4763
1073,0.08501305968334312,0.12692359856380628,0.17442723545076136,0.4711864406779661,0.22372881355932203,0.17288135593220338,4,0.93
1074,0.7565285987618029,0.7153931256485974,-0.8961695030748486,0.4874476987447699,0.2175732217573222,0.20502092050209206,2,0.9985
1076,0.15962589735872754,0.16551176427428438,-0.3608711338120436,0.5179153094462541,0.18892508143322476,0.1791530944625407,4,0.9381
1077,0.12743996738111074,0.1783744861777771,0.17442723545076136,0.48231511254019294,0.19935691318327975,0.15112540192926044,2,0.9921
1078,-0.01739671751816491,0.014374781908245144,-0.004005554303506965,0.46153846153846156,0.23461538461538461,0.15,2,0.9186
108,-0.43240014798713317,-0.44546752614161894,-0.09322194918064113,0.5128205128205128,0.2222222222222222,0.19658119658119658,1,0.4939
1080,-0.1071271889709148,-0.11425243712668187,-0.1824383440577753,0.4590909090909091,0.2318181818181818,0.14545454545454545,4,-0.7681
1081,-0.47970371174211546,-0.49048705280384336,-0.628520318443446,0.5242718446601942,0.1553398058252427,0.20388349514563106,2,-0.3182
1082,-0.16028273999455467,-0.17856604664414538,-0.3608711338120436,0.525,0.285,0.115,4,-0.9612
1084,-0.48555569901077306,-0.5129968161349556,-0.628520318443446,0.53125,0.15625,0.25,2,0.7351
1085,0.880883328220777,0.853667386111144,0.7097256047135663,0.4875239923224568,0.19001919385796545,0.19961612284069097,4,-0.8938
1086,-0.16174573681171908,-0.22358557330636983,-0.27165473893490943,0.4946236559139785,0.21505376344086022,0.1774193548387097,1,0.9631
1087,0.21570744201669623,0.24911945664698695,-0.3608711338120436,0.43243243243243246,0.2042042042042042,0.15015015015015015,3,0.9756
1088,-0.06421261566742573,-0.14640924188541363,0.17442723545076136,0.45714285714285713,0.20952380952380953,0.21904761904761905,4,-0.7717
1089,1.0964315259496653,1.2138235994089397,0.9773747893449688,0.4960505529225908,0.16903633491311215,0.17851500789889416,2,0.9943
1091,-0.5699218488005868,-0.6030358694594046,-0.539303923566312,0.5294117647058824,0.19117647058823528,0.23529411764705882,4,0.4215
1092,0.4717318850204663,0.46778572900636284,0.9773747893449688,0.45885286783042395,0.2543640897755611,0.18703241895261846,4,-0.9858
1094,-0.4948213455194809,-0.5129968161349556,-0.8069531081977144,0.5416666666666666,0.1875,0.21875,4,0.8728
1095,-0.1295598068341023,-0.027429064278106135,-0.09322194918064113,0.46153846153846156,0.17813765182186234,0.15384615384615385,2,0.9826
1097,-0.5660205239548151,-0.5901731475559118,-0.45008752868917773,0.5972222222222222,0.2222222222222222,0.09722222222222222,4,0.4019
1099,-0.6684303011563231,-0.6898592423079802,-0.7177367133205802,0.5365853658536586,0.14634146341463414,0.14634146341463414,4,0.2023
11,-0.4660490747819144,-0.484055691852097,-0.45008752868917773,0.5238095238095238,0.17142857142857143,0.12380952380952381,2,-0.8625
110,-0.1217571571425588,-0.08852699331969646,0.3528600252050297,0.45614035087719296,0.20175438596491227,0.15350877192982457,2,0.6705
1100,-0.6011324475667607,-0.6223299523146436,-0.628520318443446,0.5,0.22580645161290322,0.14516129032258066,0,-0.6808
1102,-0.1778387018005275,-0.15284060283715997,-0.1824383440577753,0.46153846153846156,0.1875,0.20673076923076922,0,0.7569
1103,0.36493311736746503,0.37774667568191395,0.6205092098364321,0.4584450402144772,0.18498659517426275,0.20911528150134048,4,0.9929
1105,-0.6230773998242267,-0.6351926742181363,-0.8961695030748486,0.43103448275862066,0.25862068965517243,0.2413793103448276,4,0.6124
1106,-0.7547471133690227,-0.7895453370600487,-0.8069531081977144,0.4,0.0,0.5,4,0.4215
1107,0.11329766481518819,0.0722570304739623,-0.539303923566312,0.4028776978417266,0.2302158273381295,0.24100719424460432,4,0.9839
1108,0.8584507103575895,0.9211966761044806,0.531292814959298,0.5,0.21033210332103322,0.14944649446494465,2,-0.9819
111,0.05867911697438391,0.09155111332920135,0.2636436303278955,0.5035211267605634,0.2147887323943662,0.1443661971830986,2,0.9896
1110,-0.38217059059782205,-0.4197420823346335,-0.539303923566312,0.52,0.16,0.192,1,0.9584
1111,-0.6952519094710038,-0.722016047066712,-0.8069531081977144,0.4838709677419355,0.22580645161290322,0.22580645161290322,2,-0.3612
1112,-0.30609475610527326,-0.26217373901684793,-0.004005554303506965,0.41379310344827586,0.16091954022988506,0.1896551724137931,4,-0.9325
1113,-0.09786154246220694,-0.06601722998858424,0.0852108405736272,0.4851063829787234,0.19148936170212766,0.2425531914893617,2,-0.6908
1114,-0.7820563872894248,-0.8120551003911609,-0.8961695030748486,1.0,0.0,0.0,4,0.0
1115,0.3425004995042776,0.38739371710953346,0.6205092098364321,0.40691489361702127,0.21808510638297873,0.22074468085106383,4,-0.8324
1116,0.4770962066834024,0.4131191609165189,-0.09322194918064113,0.4895833333333333,0.1875,0.19791666666666666,2,0.9892
1117,0.6248588852170068,0.763628332786695,1.6018895534849078,0.45233265720081134,0.21906693711967545,0.15212981744421908,2,0.9965
1118,1.1232531342643461,1.1977451970295738,0.7989419995907004,0.47929936305732485,0.23248407643312102,0.1480891719745223,2,-0.9991
1119,0.08891438452911485,0.11406087666031357,-0.004005554303506965,0.48109965635738833,0.16838487972508592,0.1718213058419244,4,-0.8479
112,-0.2363585744871035,-0.25895805854097476,-0.09322194918064113,0.4514285714285714,0.18285714285714286,0.18285714285714286,2,0.9738
1120,-0.23879690251571084,-0.16570332474065266,-0.1824383440577753,0.45588235294117646,0.18627450980392157,0.18627450980392157,0,-0.3415
1121,0.022591862150995366,0.14300200094317214,-0.1824383440577753,0.4066666666666667,0.21333333333333335,0.17333333333333334,2,0.9919
1122,-0.1246831507768876,-0.1367622004577941,0.3528600252050297,0.4272300469483568,0.25821596244131456,0.1596244131455399,2,0.9249
1123,-0.44946844418738446,-0.484055691852097,-0.8961695030748486,0.5047619047619047,0.2,0.20952380952380953,2,0.9873
1124,3.5654824877174516,3.1786043701674496,0.3528600252050297,0.5016077170418006,0.19694533762057878,0.18569131832797428,4,0.9991
1125,-0.5001856671824171,-0.5451536208936874,-0.45008752868917773,0.5,0.23255813953488372,0.19767441860465115,0,-0.2023
1126,-0.3480339981973194,-0.3843695971000286,-0.004005554303506965,0.47058823529411764,0.22058823529411764,0.15441176470588236,0,0.5574
1127,-0.1305351380455452,-0.1110367566508087,-0.3608711338120436,0.5384615384615384,0.17194570135746606,0.14027149321266968,4,0.9876
1129,-0.32999037078562515,-0.3522127923412968,-0.27165473893490943,0.4657534246575342,0.1917808219178082,0.23972602739726026,1,0.9403
113,-0.05397163794727492,-0.033860425229852484,-0.004005554303506965,0.5020408163265306,0.20408163265306123,0.17142857142857143,4,0.8271
1132,0.31080223513238225,0.31021738568857726,0.0852108405736272,0.5142045454545454,0.20454545454545456,0.20738636363636365,4,0.946
1133,-0.6133240877097973,-0.6255456327905168,-0.539303923566312,0.4918032786885246,0.26229508196721313,0.13114754098360656,4,-0.6908
1134,0.46002791048315106,0.5031582142409677,0.6205092098364321,0.4393203883495146,0.2087378640776699,0.16990291262135923,4,0.9674
1135,-0.4845803677993301,-0.47762433090035067,-0.45008752868917773,0.4485981308411215,0.205607476635514,0.19626168224299065,4,0.9274
1136,-0.39289923392369436,-0.3522127923412968,-0.628520318443446,0.410958904109589,0.15753424657534246,0.21232876712328766,2,0.9722
1137,-0.5635821959262077,-0.5901731475559118,-0.628520318443446,0.4861111111111111,0.125,0.09722222222222222,2,0.91
1138,0.14645892600424792,0.2169626518882552,0.0852108405736272,0.4024767801857585,0.21981424148606812,0.17647058823529413,3,0.985
114,0.7999308376710135,0.908333954200988,0.6205092098364321,0.44981412639405205,0.18587360594795538,0.17657992565055763,2,0.7281
1140,-0.38217059059782205,-0.36829119472066274,-0.27165473893490943,0.574468085106383,0.19858156028368795,0.1347517730496454,2,0.9601
1142,0.5951112832679973,0.5353150189996996,0.4420764200821638,0.518957345971564,0.23459715639810427,0.15165876777251186,1,0.9442
1143,1.2607748350777996,1.3102940136851349,1.4234567637306397,0.4856711915535445,0.2277526395173454,0.15384615384615385,4,0.9836
1145,-0.11980649471967293,-0.1335465199819209,-0.3608711338120436,0.5233644859813084,0.19626168224299065,0.1542056074766355,4,-0.934
1146,-0.4304494855642473,-0.4518988870933653,-0.628520318443446,0.5217391304347826,0.17391304347826086,0.1565217391304348,1,-0.5267
1147,-0.30609475610527326,-0.3457814313895505,-0.1824383440577753,0.4594594594594595,0.20945945945945946,0.20945945945945946,0,0.8658
1148,-0.6333183775443775,-0.667349478976868,-0.8961695030748486,0.5,0.16666666666666666,0.14583333333333334,4,0.7269
1149,-0.5416372436687417,-0.5548006623213069,-0.8069531081977144,0.5903614457831325,0.20481927710843373,0.1686746987951807,4,-0.9648
115,1.2802814593066583,1.4968034812857791,1.066591184222103,0.47156726768377255,0.20527045769764216,0.1622746185852982,2,0.9940000000000001
1150,0.1718175375017642,0.1237079180879331,-0.004005554303506965,0.47959183673469385,0.22108843537414966,0.1598639455782313,2,-0.789
1152,0.8345550956772376,0.853667386111144,0.6205092098364321,0.4856046065259117,0.21497120921305182,0.16506717850287908,4,0.9977
1153,-0.17393737695475575,-0.19786012949938442,0.0852108405736272,0.5,0.23711340206185566,0.13402061855670103,4,0.6808
1155,0.14060693873559033,0.1751588057019039,0.6205092098364321,0.45806451612903226,0.18387096774193548,0.23225806451612904,2,0.7076
1156,0.06404343863732004,0.1108451961844404,0.4420764200821638,0.42758620689655175,0.15862068965517243,0.19655172413793104,0,-0.9601
1157,-0.22660526237267417,-0.21072285140287714,-0.1824383440577753,0.4842105263157895,0.2578947368421053,0.15789473684210525,4,-0.9018
1158,0.33225952178412677,0.3166487466403236,0.4420764200821638,0.5621468926553672,0.1977401129943503,0.13559322033898305,2,0.99
1160,-0.728900836265785,-0.7606042127771901,-0.8961695030748486,0.5789473684210527,0.21052631578947367,0.10526315789473684,2,0.1779
1161,-0.3124344089796523,-0.35542847281717,-0.628520318443446,0.503448275862069,0.2620689655172414,0.15172413793103448,1,0.9201
1163,0.48246052834633857,0.4356289242476311,1.5126731586077735,0.4884910485933504,0.23529411764705882,0.15601023017902813,4,-0.7401
1164,-0.5840641513665094,-0.5773104256524191,-0.7177367133205802,0.4473684210526316,0.25,0.13157894736842105,4,-0.29600000000000004
1165,0.40882302188239705,0.4356289242476311,0.2636436303278955,0.46035805626598464,0.18414322250639387,0.1483375959079284,4,0.9953
1166,1.005238057679751,0.9211966761044806,0.17442723545076136,0.47232472324723246,0.21033210332103322,0.16605166051660517,4,0.9817
1167,-0.706955884008319,-0.7284474080184583,-0.8069531081977144,0.3793103448275862,0.20689655172413793,0.13793103448275862,4,0.0
1168,1.9708159570082553,1.918057623625165,-0.7177367133205802,0.4706572769953052,0.21948356807511737,0.1795774647887324,4,0.9422
1169,-0.10468886094230746,-0.07566427141620377,0.17442723545076136,0.5646551724137931,0.1724137931034483,0.14224137931034483,2,-0.9001
1172,1.1544637330305199,1.1945295165537007,2.315620712501981,0.4529505582137161,0.21371610845295055,0.19138755980861244,2,0.9959
1174,-0.23245724964133177,-0.22358557330636983,-0.27165473893490943,0.5860215053763441,0.1935483870967742,0.12903225806451613,2,-0.9387
1176,-0.2558651987159622,-0.23644829520986252,-0.004005554303506965,0.5054945054945055,0.16483516483516483,0.16483516483516483,2,-0.2732
1177,-0.580650492126459,-0.6062515499352777,-0.628520318443446,0.44776119402985076,0.2537313432835821,0.208955223880597,4,0.6249
1178,-0.7035422247682687,-0.7316630884943315,-0.8961695030748486,0.5357142857142857,0.10714285714285714,0.2857142857142857,4,0.7184
118,-0.2524515394759119,-0.23644829520986252,-0.45008752868917773,0.4010989010989011,0.2032967032967033,0.12637362637362637,4,0.9897
1180,0.09622936861493685,0.16551176427428438,0.17442723545076136,0.49185667752442996,0.18241042345276873,0.16938110749185667,2,0.9287
1181,0.26544933380028585,0.2619821785504796,0.17442723545076136,0.49851632047477745,0.2344213649851632,0.12462908011869436,4,-0.8792
1182,-0.15638141514878295,-0.17856604664414538,-0.8069531081977144,0.47,0.265,0.16,4,-0.9371
1184,-0.34266967653438324,-0.36507551424478957,-0.3608711338120436,0.5,0.19718309859154928,0.14084507042253522,2,-0.1531
1185,-0.4879940270393804,-0.4969184137555897,-0.3608711338120436,0.5247524752475248,0.12871287128712872,0.2079207920792079,4,0.4404
1187,0.15182324766718408,0.22660969331587472,0.531292814959298,0.4570552147239264,0.16257668711656442,0.12269938650306748,2,0.9694
1188,-0.18027702982913482,-0.22358557330636983,-0.3608711338120436,0.45698924731182794,0.23655913978494625,0.1774193548387097,0,-0.9503
1190,0.2508193656286418,0.2812762614057187,-0.004005554303506965,0.4868804664723032,0.1749271137026239,0.1924198250728863,4,0.5106
1191,-0.3231630523055246,-0.3425657509136773,-0.1824383440577753,0.4966442953020134,0.174496644295302,0.174496644295302,4,0.9231
1193,0.380538416750552,0.6092756699447825,0.531292814959298,0.3438202247191011,0.20898876404494382,0.19550561797752808,2,0.4239
1194,-0.640145696024478,-0.6737808399286144,-0.8069531081977144,0.6086956521739131,0.1956521739130435,0.17391304347826086,4,0.2023
1196,-0.15394308712017563,-0.15605628331303315,-0.004005554303506965,0.45893719806763283,0.19806763285024154,0.19806763285024154,2,0.8442
1197,-0.7615744318491232,-0.7895453370600487,-0.8961695030748486,0.4,0.3,0.1,4,0.0
1198,-0.5060376544510746,-0.519428177086702,-0.628520318443446,0.44680851063829785,0.1702127659574468,0.18085106382978725,2,-0.4019
1199,0.358593464493086,0.33272714901968947,0.531292814959298,0.4596100278551532,0.19220055710306408,0.20891364902506965,2,0.9836
12,-0.5050623232396317,-0.5515849818454337,-0.628520318443446,0.47619047619047616,0.23809523809523808,0.19047619047619047,4,0.9552
120,-0.19734532602938615,-0.15284060283715997,0.0852108405736272,0.46153846153846156,0.1875,0.13942307692307693,2,0.9814
1202,0.19571315218211607,0.020806142859991494,-0.8961695030748486,0.5419847328244275,0.16793893129770993,0.21374045801526717,4,0.9274
1204,-0.4367891384386264,-0.4390361651898726,-0.628520318443446,0.4957983193277311,0.20168067226890757,0.15966386554621848,4,-0.872
1205,0.2366770630627193,0.3455898709231822,-0.8069531081977144,0.4380165289256198,0.22589531680440772,0.19008264462809918,2,0.9918
1206,-0.20319731329804375,-0.18178172712001855,0.4420764200821638,0.49246231155778897,0.18090452261306533,0.24120603015075376,4,-0.9628
1208,-0.1056641921537504,-0.098174034747316,0.17442723545076136,0.4888888888888889,0.14666666666666667,0.2311111111111111,0,0.9407
1209,-0.559680871080436,-0.5837417866041654,-0.628520318443446,0.3918918918918919,0.1891891891891892,0.16216216216216217,2,0.6124
121,-0.1276091444112164,-0.1110367566508087,-0.45008752868917773,0.39819004524886875,0.23529411764705882,0.17194570135746606,2,0.9712
1210,-0.4070415364896169,-0.41652640185876033,-0.539303923566312,0.6031746031746031,0.12698412698412698,0.1746031746031746,2,0.2023
1211,-0.01447072388383611,-0.05315450808509154,-0.27165473893490943,0.4895397489539749,0.20502092050209206,0.12552301255230125,2,-0.9670000000000001
1212,-0.15881974317739028,-0.18499740759589173,-0.09322194918064113,0.4797979797979798,0.23232323232323232,0.13131313131313133,4,0.9623
1213,0.06355577303159858,0.14300200094317214,0.4420764200821638,0.44666666666666666,0.20666666666666667,0.16333333333333333,2,0.9935
1214,-0.559680871080436,-0.5708790647006727,-0.628520318443446,0.4358974358974359,0.2692307692307692,0.1282051282051282,4,-0.5526
1215,-0.7240241802085703,-0.7509571713495706,-0.7177367133205802,0.5454545454545454,0.18181818181818182,0.13636363636363635,4,0.7003
1216,-0.09444788322215666,-0.04672314713334519,-0.27165473893490943,0.47717842323651455,0.2157676348547718,0.13278008298755187,2,0.9905
1217,1.1929893158825158,1.2427647236917982,1.8695387381163102,0.45482866043613707,0.21339563862928349,0.19003115264797507,4,0.9957
1218,-0.5289579379199836,-0.5355065794660678,-0.45008752868917773,0.38202247191011235,0.1797752808988764,0.15730337078651685,2,0.93
1219,-0.0881082303477776,-0.10460539569906234,-0.1824383440577753,0.4349775784753363,0.21076233183856502,0.17937219730941703,2,0.9540000000000001
122,-0.6157624157384046,-0.6351926742181363,-0.628520318443446,0.5172413793103449,0.27586206896551724,0.13793103448275862,4,-0.4404
1220,0.39126706007642426,0.39060939758540664,0.8881583944678346,0.4535809018567639,0.1909814323607427,0.1856763925729443,4,-0.9251
1221,0.6268095476398927,0.7250401670762169,0.3528600252050297,0.4781704781704782,0.19126819126819128,0.19750519750519752,4,0.9891
1222,-0.5552918806289427,-0.5483693013695605,-0.09322194918064113,0.5647058823529412,0.15294117647058825,0.08235294117647059,2,-0.4939
1223,-0.007155739798014107,-0.040291786181598836,0.2636436303278955,0.4732510288065844,0.21810699588477367,0.1728395061728395,0,0.9879
1225,-0.011057064643785842,-0.004919300946993909,-0.1824383440577753,0.47244094488188976,0.16929133858267717,0.2204724409448819,0,0.9136
1226,-0.4684874028105217,-0.4711929699486043,-0.628520318443446,0.45871559633027525,0.26605504587155965,0.11926605504587157,2,-0.4215
1227,-0.4553204314560421,-0.484055691852097,-0.45008752868917773,0.47619047619047616,0.18095238095238095,0.2,4,0.8934
1229,-0.3182863962483099,-0.3071932656790724,-0.27165473893490943,0.4625,0.19375,0.14375,4,-0.1119
123,-0.38217059059782205,-0.38115391662415543,0.2636436303278955,0.45985401459854014,0.19708029197080293,0.17518248175182483,2,0.9534
1230,-0.5972311227209889,-0.6062515499352777,-0.628520318443446,0.4626865671641791,0.23880597014925373,0.14925373134328357,4,0.6486
1232,-0.5567548774461072,-0.6094672304111509,-0.539303923566312,0.48484848484848486,0.24242424242424243,0.18181818181818182,1,-0.4588
1234,0.2800793019719298,0.2941389833092114,0.531292814959298,0.46397694524495675,0.1988472622478386,0.21902017291066284,2,-0.9831
1236,0.01869053730522363,-0.03064474475397931,0.0852108405736272,0.4105691056910569,0.21951219512195122,0.18699186991869918,2,0.8177
1237,-0.2968291095965654,-0.2525266975892284,-0.7177367133205802,0.4745762711864407,0.21468926553672316,0.15819209039548024,2,0.8440000000000001
1238,0.829678439620023,0.4999425337650946,0.9773747893449688,0.5498783454987834,0.18004866180048662,0.20437956204379562,4,0.9939
1239,-0.7074435496140404,-0.7413101299219511,-0.628520318443446,0.52,0.28,0.16,4,0.0258
124,-0.058848294004489585,-0.040291786181598836,0.4420764200821638,0.49382716049382713,0.17695473251028807,0.17695473251028807,4,0.9442
1240,-0.3509599918316482,-0.32648734853431144,-0.004005554303506965,0.5,0.2727272727272727,0.11038961038961038,4,0.8817
1242,0.1264646361696678,0.1912372080812698,0.0852108405736272,0.49523809523809526,0.1619047619047619,0.2222222222222222,0,-0.9559
1243,0.014789212459451898,0.059394308570469595,-0.3608711338120436,0.5036496350364964,0.15693430656934307,0.15693430656934307,2,0.9719
1246,-0.1071271889709148,-0.06601722998858424,-0.27165473893490943,0.40425531914893614,0.19574468085106383,0.16595744680851063,4,0.9797
1248,-0.20173431648087936,-0.23966397568573572,-0.27165473893490943,0.5027624309392266,0.19337016574585636,0.19337016574585636,2,-0.7906
1249,0.17864485598186475,0.21374697141238203,0.3528600252050297,0.4472049689440994,0.2515527950310559,0.15527950310559005,2,0.9712
125,-0.05348397234155345,-0.011350661898740259,0.17442723545076136,0.4603174603174603,0.20238095238095238,0.1626984126984127,1,-0.5106
